Customer_Age,Gender,Dependent_count,Marital_Status,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown
59,1,1,1,0,53,5,1,2,4188.0,2200,0.867,4911,86,0.72,0.525,False,True,False,False,False,False,True,False,False,False,False
40,0,3,2,0,28,3,1,4,1647.0,1198,0.76,4272,76,0.81,0.727,False,False,False,False,False,True,False,False,False,True,False
52,0,1,1,0,45,6,3,3,6703.0,893,0.567,1388,28,0.75,0.133,False,False,True,False,False,False,False,False,False,True,False
46,1,3,1,0,36,2,3,4,4267.0,0,0.862,1067,23,0.769,0.0,False,True,False,False,False,False,False,True,False,False,False
32,0,1,1,0,36,1,1,2,4097.0,1293,0.671,15925,100,0.786,0.316,False,False,True,False,False,False,False,False,False,True,False
42,1,2,1,3,31,2,1,3,34516.0,1356,0.71,12878,104,0.825,0.039,False,True,False,False,False,False,False,False,True,False,False
46,1,0,1,1,36,3,3,2,34516.0,1092,0.737,1409,39,0.345,0.032,False,False,False,False,False,True,False,True,False,False,False
46,1,5,2,0,37,3,2,3,6340.0,1985,0.403,3536,61,0.419,0.313,False,False,True,False,False,False,True,False,False,False,False
44,1,5,2,0,31,5,1,2,7567.0,2496,0.709,4076,60,0.579,0.33,True,False,False,False,False,False,False,False,False,False,False
57,0,3,0,0,47,1,3,2,4262.0,2517,0.682,3943,75,0.744,0.591,False,True,False,False,False,False,True,False,False,False,False
40,0,4,1,0,36,4,1,3,2316.0,1510,0.554,3471,63,0.75,0.652,False,False,False,True,False,False,False,False,False,True,False
51,0,3,3,0,36,5,2,2,2267.0,1357,0.697,4464,85,0.735,0.599,False,False,False,False,False,True,False,False,False,True,False
37,0,4,2,0,18,4,1,2,2001.0,1366,0.86,4590,66,0.571,0.683,False,False,True,False,False,False,False,False,False,True,False
57,0,1,2,0,41,4,4,3,2442.0,1699,0.639,4313,75,0.562,0.696,False,False,True,False,False,False,False,False,False,True,False
58,1,2,1,0,46,6,1,3,9149.0,1806,0.35,1220,36,0.333,0.197,False,False,False,False,True,False,False,False,True,False,False
34,1,4,2,0,36,6,3,2,34516.0,2517,0.975,1969,46,1.3,0.073,False,False,False,False,True,False,False,False,False,False,False
48,1,4,1,0,43,5,3,3,8737.0,1629,0.618,3876,55,0.774,0.186,False,False,False,False,False,True,False,True,False,False,False
39,1,1,1,0,24,6,3,0,5746.0,1829,0.649,1562,44,0.913,0.318,False,False,False,False,False,True,False,True,False,False,False
46,1,3,2,0,36,5,1,2,5489.0,1189,0.95,3215,64,0.882,0.217,False,False,False,False,True,False,False,True,False,False,False
33,0,1,1,0,21,5,3,2,2591.0,2340,0.608,4730,82,0.708,0.903,False,True,False,False,False,False,False,False,False,True,False
39,0,3,1,0,30,6,3,4,3023.0,1348,0.358,2219,44,0.63,0.446,False,False,False,False,True,False,False,False,False,False,True
47,0,3,2,0,41,5,1,3,5630.0,748,0.804,4904,81,0.761,0.133,False,False,True,False,False,False,False,False,False,False,True
53,1,4,1,0,43,3,1,2,16692.0,2446,0.853,1288,29,0.45,0.147,False,False,True,False,False,False,False,False,True,False,False
47,1,3,1,0,29,4,3,3,7298.0,0,0.589,4512,72,0.756,0.0,False,True,False,False,False,False,False,True,False,False,False
54,1,1,1,0,46,3,3,2,15554.0,2497,1.027,2836,61,0.605,0.161,False,True,False,False,False,False,False,False,True,False,False
46,1,3,1,0,36,3,2,2,23512.0,1562,0.632,3764,60,0.538,0.066,False,False,False,False,True,False,False,False,True,False,False
40,1,2,0,0,36,3,2,1,20304.0,0,0.809,7494,85,0.667,0.0,False,False,False,False,False,False,False,True,False,False,False
48,1,4,0,1,38,4,3,1,34516.0,1426,0.621,4814,71,0.69,0.041,False,False,False,False,True,False,False,False,True,False,False
58,1,1,1,0,46,3,3,2,10021.0,1617,0.578,1275,25,0.667,0.161,False,True,False,False,False,False,False,True,False,False,False
50,0,0,1,0,43,2,3,1,4154.0,1060,0.544,4325,86,0.72,0.255,False,False,True,False,False,False,True,False,False,False,False
59,1,2,2,0,48,1,3,3,17999.0,1861,0.791,4740,78,0.95,0.103,False,True,False,False,False,False,False,False,False,False,False
60,0,1,0,0,48,3,2,2,2070.0,0,0.708,1793,53,0.963,0.0,False,False,False,False,True,False,True,False,False,False,False
45,0,4,1,0,35,4,2,2,2705.0,0,0.736,4749,80,0.778,0.0,False,True,False,False,False,False,False,False,False,False,True
44,0,2,2,0,32,3,3,3,3031.0,1879,0.788,1298,15,1.5,0.62,False,True,False,False,False,False,False,False,False,True,False
31,1,0,1,0,21,1,2,2,3768.0,0,0.799,6639,71,1.152,0.0,False,False,False,True,False,False,False,False,False,True,False
31,0,0,2,0,19,6,3,1,2766.0,1731,0.569,3959,71,0.732,0.626,False,False,False,True,False,False,False,False,False,True,False
57,0,2,1,0,45,1,3,3,1860.0,0,0.778,5109,62,0.722,0.0,False,True,False,False,False,False,False,False,False,True,False
36,1,3,2,0,36,6,2,4,24457.0,1300,0.914,2739,65,0.912,0.053,False,True,False,False,False,False,False,False,False,False,False
34,1,3,1,0,23,5,1,4,4185.0,2517,0.861,2179,55,0.774,0.601,False,False,True,False,False,False,False,False,True,False,False
49,1,4,1,0,34,5,3,2,12994.0,904,0.627,3734,74,0.85,0.07,False,False,False,False,True,False,False,True,False,False,False
38,0,1,2,0,22,3,3,3,2484.0,2149,0.669,1200,28,0.647,0.865,False,True,False,False,False,False,False,False,False,True,False
40,1,4,1,0,36,3,2,3,22956.0,1407,0.709,5554,64,0.6,0.061,False,False,False,False,False,True,False,True,False,False,False
55,0,0,1,0,51,4,3,1,2041.0,1885,0.587,2118,48,0.778,0.924,False,False,False,False,True,False,False,False,False,True,False
47,0,4,2,0,36,1,1,0,1438.3,0,0.61,5216,78,0.66,0.0,False,False,False,False,True,False,True,False,False,False,False
45,0,3,1,0,38,6,5,1,2728.0,0,0.879,4554,75,0.744,0.0,False,False,False,False,True,False,False,False,False,True,False
59,1,2,2,0,54,3,2,2,2791.0,2396,0.889,2658,43,0.344,0.858,False,False,True,False,False,False,False,False,True,False,False
40,1,3,1,0,28,2,2,3,13452.0,2517,0.781,7582,69,0.917,0.187,False,False,True,False,False,False,False,True,False,False,False
48,0,1,1,0,43,2,3,1,2559.0,1514,0.57,4117,69,0.643,0.592,True,False,False,False,False,False,False,False,False,True,False
40,0,3,2,0,27,3,3,3,1438.3,0,0.845,4332,78,0.696,0.0,False,False,True,False,False,False,False,False,False,True,False
47,1,4,1,0,42,4,1,2,5715.0,1214,0.858,3685,63,0.658,0.212,False,False,False,False,True,False,False,True,False,False,False
51,0,2,2,0,37,4,4,2,3264.0,2508,0.887,4966,78,0.814,0.768,False,False,False,False,False,False,False,False,False,True,False
43,0,2,2,0,37,4,3,0,6611.0,1041,0.744,4037,74,0.682,0.157,False,False,True,False,False,False,False,False,False,True,False
44,0,2,0,0,39,6,4,1,9856.0,671,0.662,5408,83,0.729,0.068,True,False,False,False,False,False,False,False,False,False,True
44,0,4,2,0,36,2,1,2,7469.0,1378,0.859,15225,108,0.862,0.184,False,True,False,False,False,False,False,False,False,False,True
45,0,2,2,0,36,5,4,3,1438.3,986,0.649,5136,81,0.8,0.686,False,True,False,False,False,False,True,False,False,False,False
44,0,4,1,0,33,1,2,1,8230.0,1333,0.692,7736,84,0.68,0.162,False,False,False,False,True,False,False,False,False,False,True
35,0,4,1,0,24,3,2,4,1555.0,872,0.772,2252,51,0.645,0.561,False,False,True,False,False,False,False,False,False,True,False
61,0,1,2,0,50,4,4,1,6673.0,2458,0.625,4141,82,0.547,0.368,False,False,False,False,False,False,False,False,False,False,True
47,0,4,1,0,38,3,1,2,2633.0,1924,0.806,3407,66,0.535,0.731,False,False,False,False,False,False,False,False,False,True,False
49,1,4,1,0,39,2,3,2,8561.0,915,0.637,7341,79,0.491,0.107,False,False,False,False,True,False,False,False,True,False,False
44,0,1,1,0,31,2,2,3,4553.0,1538,0.514,4999,95,0.557,0.338,False,False,True,False,False,False,True,False,False,False,False
43,1,3,2,0,34,6,1,2,20755.0,2276,0.801,4615,79,0.837,0.11,False,True,False,False,False,False,False,True,False,False,False
55,0,4,1,0,45,2,4,3,2158.0,0,0.585,615,12,0.714,0.0,False,False,False,False,False,True,True,False,False,False,False
50,0,3,0,3,45,2,1,2,34516.0,2381,0.748,15071,103,0.717,0.069,False,True,False,False,False,False,False,False,False,False,True
36,0,2,0,0,25,5,2,4,8917.0,1091,1.152,3327,80,0.86,0.122,False,False,False,True,False,False,False,False,False,True,False
52,0,1,1,0,40,5,3,1,10317.0,642,0.553,3939,60,0.875,0.062,False,False,False,False,False,False,False,False,False,False,True
47,0,2,1,0,40,2,1,3,4074.0,1868,0.688,15005,118,0.761,0.459,False,False,True,False,False,False,True,False,False,False,False
42,0,3,2,3,26,6,2,2,15104.0,1204,0.824,4259,79,0.58,0.08,False,True,False,False,False,False,True,False,False,False,False
56,0,1,2,0,43,3,2,2,2923.0,1934,0.577,3861,68,0.7,0.662,False,False,True,False,False,False,False,False,False,True,False
32,1,1,2,0,27,5,3,3,10029.0,606,0.727,2192,58,0.657,0.06,True,False,False,False,False,False,False,True,False,False,False
46,1,2,3,0,30,4,3,2,1438.3,681,0.731,2527,38,0.583,0.473,False,False,False,False,True,False,False,True,False,False,False
44,0,4,1,0,28,5,2,3,2020.0,0,0.716,2621,45,0.552,0.0,False,False,False,False,False,True,False,False,False,True,False
46,0,3,2,0,41,1,3,2,2485.0,861,0.566,4728,81,0.761,0.346,False,False,False,False,False,False,False,False,False,True,False
44,0,1,0,0,36,3,2,1,17116.0,1289,0.559,3632,50,0.923,0.075,False,False,False,False,False,True,False,False,False,False,True
54,0,3,2,0,39,4,3,3,1764.0,0,0.651,4857,92,0.804,0.0,True,False,False,False,False,False,False,False,False,True,False
47,0,1,2,0,34,5,1,3,2099.0,1164,0.717,4471,80,0.667,0.555,False,False,False,False,True,False,True,False,False,False,False
39,1,2,1,0,21,5,3,3,3281.0,1272,0.799,2006,34,0.545,0.388,False,True,False,False,False,False,False,False,True,False,False
42,0,3,1,0,27,1,1,1,7226.0,1889,0.661,4653,71,0.614,0.261,False,False,False,False,False,False,False,False,False,False,True
49,1,3,2,0,44,1,3,4,4384.0,0,0.684,1832,49,0.581,0.0,False,False,False,False,False,True,False,False,True,False,False
62,1,1,2,0,36,5,1,1,18457.0,2248,0.578,3603,69,0.643,0.122,False,False,False,False,False,True,False,False,False,False,True
42,0,3,1,0,36,4,3,2,4328.0,1749,0.806,4593,72,1.0,0.404,False,False,False,True,False,False,False,False,False,True,False
38,0,2,2,0,28,6,2,1,3206.0,2459,0.696,3852,65,0.625,0.767,False,False,False,False,False,True,False,False,False,True,False
58,0,2,0,1,36,5,4,3,34516.0,1864,0.664,3595,52,0.733,0.054,False,False,True,False,False,False,False,False,False,False,True
43,1,5,0,3,31,5,3,3,34516.0,1699,0.771,1628,38,0.727,0.049,False,True,False,False,False,False,False,False,False,False,False
54,1,2,1,3,39,4,1,4,34516.0,2305,0.586,13756,106,0.71,0.067,False,False,False,False,False,False,False,False,True,False,False
50,1,4,1,0,39,3,1,2,11900.0,1796,0.651,14666,101,0.98,0.151,False,True,False,False,False,False,False,False,True,False,False
51,1,1,1,0,42,6,2,2,25197.0,2517,0.721,3002,58,0.812,0.1,False,False,False,False,True,False,False,False,True,False,False
65,1,0,0,0,56,6,1,3,1573.0,653,0.71,3349,77,0.674,0.415,True,False,False,False,False,False,False,False,False,True,False
36,0,0,2,0,27,6,3,2,3282.0,1843,0.625,2614,79,0.646,0.562,False,False,False,False,False,False,False,False,False,True,False
31,0,0,1,0,22,4,2,1,3273.0,2517,1.465,2726,57,0.727,0.769,False,False,True,False,False,False,False,False,False,True,False
53,0,3,1,0,43,4,3,4,1438.3,0,0.939,4075,71,0.614,0.0,False,False,False,True,False,False,False,False,False,True,False
46,0,3,1,0,37,2,3,4,5542.0,0,0.808,8246,59,0.639,0.0,False,False,False,False,False,True,True,False,False,False,False
48,1,3,1,0,35,3,1,3,2592.0,0,0.767,4177,85,0.771,0.0,False,False,False,False,False,False,True,False,False,False,False
50,0,2,1,0,39,3,2,1,1773.0,0,0.228,1764,30,0.111,0.0,False,False,False,False,False,True,False,False,False,False,True
47,1,3,2,0,36,3,2,1,2589.0,1693,0.878,4259,83,0.766,0.654,False,False,False,False,False,True,False,True,False,False,False
50,0,1,2,0,36,1,3,4,2422.0,502,0.997,2548,46,0.484,0.207,False,True,False,False,False,False,False,False,False,True,False
45,1,5,2,0,36,4,3,3,4982.0,0,0.886,8586,58,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False
44,0,2,2,0,37,5,2,3,2568.0,1875,0.578,4254,85,0.735,0.73,False,False,False,False,True,False,False,False,False,True,False
52,0,3,1,0,40,2,2,1,9230.0,1518,0.774,14082,99,0.833,0.164,False,True,False,False,False,False,False,False,False,True,False
47,0,4,3,0,36,6,2,3,2216.0,1800,0.751,4711,83,0.694,0.812,False,False,False,True,False,False,True,False,False,False,False
52,1,3,1,0,32,6,3,3,30820.0,1724,0.948,3402,75,0.923,0.056,False,True,False,False,False,False,False,False,True,False,False
41,0,2,1,0,36,5,3,3,2690.0,1912,0.692,3636,68,0.7,0.711,False,False,False,False,True,False,True,False,False,False,False
36,0,1,1,0,36,6,1,3,2611.0,537,0.848,5121,83,0.804,0.206,False,False,False,False,True,False,False,False,False,True,False
50,0,2,1,0,36,1,2,2,3350.0,1335,0.781,4906,89,0.561,0.399,False,False,False,True,False,False,False,False,False,True,False
44,0,2,1,0,28,2,2,0,2275.0,1265,0.755,5626,77,1.081,0.556,False,False,False,False,True,False,False,False,False,True,False
47,1,3,2,3,36,1,1,2,30498.0,1990,0.839,16202,120,0.791,0.065,False,True,False,False,False,False,False,True,False,False,False
41,1,3,1,0,31,4,2,2,4740.0,1348,0.472,1406,23,0.533,0.284,False,False,False,False,True,False,False,False,True,False,False
61,1,1,2,0,36,6,1,1,5039.0,1352,0.797,3300,68,0.545,0.268,False,False,False,False,True,False,True,False,False,False,False
47,1,4,0,0,36,6,1,3,1943.0,1654,0.648,3392,70,0.591,0.851,False,False,True,False,False,False,False,True,False,False,False
58,1,3,1,0,46,5,3,2,8184.0,1205,0.965,2140,49,0.69,0.147,False,False,True,False,False,False,False,True,False,False,False
48,0,3,1,0,41,5,3,2,4960.0,0,0.882,2430,48,0.548,0.0,False,False,False,False,True,False,False,False,False,True,False
45,0,4,2,1,30,1,2,1,23051.0,1836,0.743,14393,107,0.814,0.08,False,False,False,False,False,False,True,False,False,False,False
46,1,3,0,0,35,5,3,3,9949.0,0,0.574,2207,40,0.481,0.0,True,False,False,False,False,False,False,False,True,False,False
47,1,2,1,0,32,1,3,6,1789.0,0,0.637,2784,49,0.581,0.0,False,False,False,False,True,False,False,True,False,False,False
47,0,4,1,0,36,3,1,3,14241.0,2081,0.909,1581,44,0.833,0.146,False,False,False,False,True,False,True,False,False,False,False
47,0,4,1,0,39,6,2,2,1790.0,0,0.516,4141,87,0.74,0.0,False,False,False,True,False,False,False,False,False,True,False
46,1,3,2,0,42,3,2,1,8285.0,1359,0.634,7205,84,0.826,0.164,False,False,True,False,False,False,True,False,False,False,False
34,0,2,0,0,36,3,6,3,2426.0,0,0.888,4918,81,0.8,0.0,False,False,True,False,False,False,False,False,False,True,False
38,0,3,1,0,27,2,3,3,2363.0,2033,0.498,3904,66,0.61,0.86,False,False,True,False,False,False,True,False,False,False,False
51,1,4,1,0,38,5,2,3,10462.0,1824,0.736,1267,31,0.55,0.174,False,False,True,False,False,False,False,True,False,False,False
35,0,2,1,0,29,6,1,3,10980.0,1726,0.856,1830,36,0.636,0.157,False,False,False,False,False,False,True,False,False,False,False
55,0,3,1,0,36,6,2,3,3035.0,2298,1.724,1877,37,1.176,0.757,False,True,False,False,False,False,False,False,False,True,False
44,0,4,1,0,36,5,2,4,8667.0,1775,0.729,3939,69,0.533,0.205,True,False,False,False,False,False,False,False,False,False,True
54,1,1,1,0,40,4,1,2,12086.0,1264,0.986,15559,91,0.717,0.105,False,False,False,False,True,False,False,False,False,False,False
57,0,3,3,0,39,6,4,2,2781.0,992,0.701,4577,81,0.929,0.357,False,False,True,False,False,False,False,False,False,True,False
55,1,2,1,1,46,3,5,3,15987.0,0,0.82,15853,117,0.56,0.0,False,True,False,False,False,False,False,False,False,True,False
57,0,4,1,0,36,3,1,2,2159.0,1004,0.603,1353,30,0.111,0.465,False,False,False,False,False,True,False,False,False,True,False
45,0,1,1,0,33,6,3,2,1438.3,1201,0.749,4851,86,0.72,0.835,False,False,False,False,False,True,False,False,False,True,False
49,0,3,2,0,33,5,3,2,9995.0,1713,0.96,1172,38,0.462,0.171,False,True,False,False,False,False,True,False,False,False,False
40,1,5,2,3,31,1,3,3,34516.0,2203,0.728,14204,96,0.92,0.064,False,False,False,False,False,True,False,False,False,False,False
44,0,2,1,0,30,3,2,3,9598.0,1092,0.6,2216,54,0.588,0.114,False,True,False,False,False,False,False,False,False,True,False
44,0,3,2,0,34,3,3,4,2786.0,1635,0.921,4532,82,1.0,0.587,False,False,False,False,False,True,False,False,False,True,False
46,0,3,3,0,41,2,1,4,1515.0,0,0.819,3894,60,0.818,0.0,False,False,True,False,False,False,False,False,False,True,False
55,1,2,2,0,49,6,3,4,3029.0,1505,0.56,2394,50,0.471,0.497,False,False,True,False,False,False,False,False,False,False,False
57,1,5,1,0,50,4,2,3,13427.0,0,0.521,1337,27,0.588,0.0,False,False,True,False,False,False,False,False,True,False,False
45,0,4,1,0,36,5,2,2,2225.0,0,0.611,4138,85,0.771,0.0,False,False,True,False,False,False,False,False,False,True,False
48,0,5,2,0,38,5,3,2,1605.0,1300,0.95,4495,67,0.718,0.81,False,True,False,False,False,False,False,False,False,True,False
47,0,2,1,0,36,5,2,3,2255.0,1733,0.903,4772,83,0.729,0.769,False,True,False,False,False,False,True,False,False,False,False
43,0,2,1,0,32,2,3,1,2890.0,1392,0.736,4233,77,0.791,0.482,False,True,False,False,False,False,False,False,False,True,False
29,0,1,2,0,36,1,2,1,3640.0,1419,0.749,13306,99,0.678,0.39,False,False,False,False,True,False,False,False,False,True,False
47,0,4,2,0,36,6,3,3,2896.0,0,0.961,4970,85,0.889,0.0,False,False,False,True,False,False,True,False,False,False,False
53,1,2,1,0,46,4,3,1,7474.0,0,0.858,732,21,0.615,0.0,False,False,True,False,False,False,False,False,False,False,False
42,0,2,2,3,32,4,3,3,17909.0,0,0.225,5977,58,0.487,0.0,False,True,False,False,False,False,True,False,False,False,False
52,1,2,1,0,45,5,1,4,24287.0,1676,0.506,5495,69,0.816,0.069,False,False,True,False,False,False,False,True,False,False,False
43,1,2,1,0,25,3,2,3,2049.0,1530,1.344,4521,70,0.628,0.747,False,False,True,False,False,False,False,True,False,False,False
42,1,2,2,0,30,4,2,1,29195.0,892,0.565,4411,67,0.763,0.031,False,False,False,False,False,True,False,False,True,False,False
40,0,2,1,0,28,3,1,2,2421.0,1747,0.691,1346,30,1.308,0.722,False,True,False,False,False,False,False,False,False,True,False
48,0,2,2,0,36,3,3,3,5483.0,535,0.681,2051,49,0.633,0.098,False,False,True,False,False,False,False,False,False,True,False
53,0,2,1,0,44,3,2,4,3519.0,0,0.548,1670,33,0.65,0.0,False,False,False,False,False,True,False,False,False,True,False
60,1,1,0,0,49,4,3,2,3012.0,0,0.538,1315,23,0.278,0.0,False,False,False,False,False,True,True,False,False,False,False
50,0,4,2,0,44,5,1,1,10721.0,0,0.861,4962,74,0.51,0.0,False,False,False,False,False,True,False,False,False,False,True
43,1,4,2,0,24,5,3,2,19188.0,0,0.453,4366,69,0.816,0.0,False,True,False,False,False,False,False,True,False,False,False
52,0,3,2,0,36,3,1,2,10273.0,1657,0.71,3778,70,0.591,0.161,False,False,False,False,False,True,False,False,False,False,True
47,1,2,2,0,35,1,6,3,5791.0,1957,0.654,7823,93,0.722,0.338,False,True,False,False,False,False,True,False,False,False,False
52,0,4,1,0,45,1,1,3,3705.0,2168,0.662,4452,89,0.894,0.585,False,True,False,False,False,False,False,False,False,True,False
51,1,2,1,0,40,2,1,1,3559.0,0,0.585,4498,94,0.649,0.0,False,False,False,False,True,False,False,True,False,False,False
33,0,2,2,0,17,4,3,4,2431.0,1846,0.612,4327,74,0.644,0.759,False,True,False,False,False,False,False,False,False,True,False
51,0,3,2,0,46,3,2,2,4333.0,1848,0.634,7643,85,0.771,0.426,False,False,False,False,False,True,False,False,False,True,False
39,1,2,2,0,28,6,3,3,10331.0,957,0.699,3695,81,0.653,0.093,False,False,True,False,False,False,False,True,False,False,False
58,1,2,1,0,53,2,3,0,24407.0,2395,1.071,2311,48,0.714,0.098,False,False,False,False,False,False,False,False,False,False,False
53,0,2,3,0,37,2,3,2,2081.0,1342,1.06,4428,80,0.778,0.645,False,False,False,False,False,False,False,False,False,True,False
49,0,4,1,0,36,3,2,3,13483.0,2517,0.733,3427,72,0.6,0.187,False,False,False,False,True,False,False,False,False,False,True
